component_type,slug,cve_id,template_id,title,affected_range,fixed_version,fixed_version_key,severity,cvss_score,reference
wp_plugin,megamenu,,wp-megamenu-fpd,WordPress Plugin Max Mega Menu (megamenu) - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/megamenu/
wp_plugin,updraftplus,,wp-updraftplus-fpd,WordPress UpdraftPlus - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/updraftplus/
wp_plugin,duplicate-page,,wp-duplicate-page-fpd,WordPress Duplicate Page - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/duplicate-page/
wp_plugin,safe-svg,,wp-safe-svg-fpd,WordPress Plugin Safe SVG - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/safe-svg/
wp_plugin,nextgen-gallery,,wp-nextgen-gallery-log,WordPress Gallery Plugin / NextGEN Gallery (nextgen-gallery) Error Log Disclosure,,,,low,,https://wordpress.org/plugins/nextgen-gallery/
wp_plugin,contact-form-7,,wp-contact-form-7-fpd,WordPress Contact Form 7 - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/contact-form-7/
wp_plugin,cookie-law-info,,wp-cookie-law-info-fpd,WordPress Plugin GDPR Cookie Consent - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/cookie-law-info/
wp_theme,twentytwenty,,wp-twentytwenty-fpd,WordPress Twenty Twenty Theme - Full Path Disclosure,,,,info,,https://wordpress.stackexchange.com/questions/62999/worthwhile-to-restrict-direct-access-of-theme-files
wp_plugin,wp-mail-smtp,,wp-wp-mail-smtp-fpd,WordPress WP Mail SMTP - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/wp-mail-smtp/
wp_plugin,rocket-lazy-load,,wordpress-rocket-lazy-load-fpd,WordPress LazyLoad Plugin - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/rocket-lazy-load/
wp_plugin,cmb2,,wordpress-cmb2-fpd,WordPress CMB2 - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/cmb2/
wp_plugin,cf7-salesforce,,wp-contact-form-fpd,WordPress Contact Form - Full Path Disclosure,,,,low,,
wp_plugin,flamix-bitrix24-and-contact-forms-7-integrations,,wp-contact-form-fpd,WordPress Contact Form - Full Path Disclosure,,,,low,,
wp_plugin,events-manager,,wordpress-events-manager-fpd,WordPress Events Manager - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/events-manager/
wp_plugin,pretty-link,,wp-pretty-links-fpd,WordPress Pretty Links - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/pretty-link/
wp_theme,twentyfifteen,,wp-twentyfifteen-fpd,WordPress Twenty Fifteen Theme - Full Path Disclosure,,,,info,,https://wordpress.org/themes/twentyfifteen/
wp_plugin,yith-woocommerce-wishlist,,wp-yith-woocommerce-wishlist-fpd,WordPress YITH WooCommerce Wishlist - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/yith-woocommerce-wishlist/
wp_plugin,creame-whatsapp-me,,wordpress-joinchat-fpd,WordPress Joinchat - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/creame-whatsapp-me/
wp_theme,storefront,,wordpress-storefront-fpd,WordPress Storefront Theme - Full Path Disclosure,,,,low,,https://wordpress.org/themes/storefront/
wp_plugin,woocommerce-admin,,wp-woocommerce-admin-fpd,WordPress Plugin WooCommerce Admin (woocommerce-admin) Full Path Disclosure,,,,low,,https://wordpress.org/plugins/woocommerce-admin/
wp_plugin,hello-dolly,,wp-hello-dolly-fpd,WordPress Plugin Hello Dolly - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/hello-dolly/
wp_plugin,intuitive-custom-post-order,,wp-intuitive-custom-post-order-fpd,WordPress Plugin Intuitive Custom Post Order - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/intuitive-custom-post-order/
wp_plugin,ssl-insecure-content-fixer,,wp-ssl-insecure-content-fixer-fpd,WordPress Plugin SSL Insecure Content Fixer - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/ssl-insecure-content-fixer/
wp_plugin,easy-fancybox,,wp-easy-fancybox-fpd,Easy FancyBox - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/easy-fancybox/
wp_plugin,table-of-contents-plus,,wp-table-of-contents-plus-fpd,WordPress Table of Contents Plus - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/table-of-contents-plus/
wp_plugin,elementor,,wordpress-elementor-fpd,WordPress Elementor Page Builder - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/elementor/
wp_plugin,a3-lazy-load,,wp-a3-lazy-load-top-fpd,WordPress a3 Lazy Load - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/a3-lazy-load/
wp_plugin,cf7-data-source,,wp-cf7-data-source-fpd,WordPress Data Source for Contact Form 7 - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/cf7-data-source/
wp_plugin,iwp-client,,wp-iwp-client-fpd,WordPress Plugin InfiniteWP Client - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/iwp-client/
wp_theme,twentynineteen,,wordpress-twentynineteen-fpd,WordPress Twenty Nineteen - Full Path Disclosure,,,,low,,https://wordpress.org/themes/twentynineteen/
wp_plugin,simple-custom-css,,wp-simple-custom-css-fpd,WordPress Simple Custom CSS Plugin - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/simple-custom-css/
wp_plugin,wp-fastest-cache,,wp-fastest-cache-fpd,WordPress WP Fastest Cache Plugin - Full Path Disclosure,,,,info,,https://wordpress.org/plugins/wp-fastest-cache/
wp_plugin,header-footer-elementor,,wp-header-footer-elementor-fpd,WordPress Header Footer Elementor - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/header-footer-elementor/
wp_plugin,google-site-kit,,wp-google-site-kit-fpd,WordPress Plugin Site Kit by Google - Full Path Disclosure,,,,info,,https://wordpress.org/plugins/google-site-kit/
wp_plugin,advanced-custom-fields,,wp-acf-fpd,Advanced Custom Fields (ACF) - Full Path Disclosure,,,,low,,https://www.advancedcustomfields.com
wp_plugin,widget-logic,,wp-widget-logic-fpd,WordPress Widget Logic - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/widget-logic/
wp_plugin,advanced-responsive-video-embedder,,wp-advanced-responsive-video-embedder-fpd,WordPress Advanced Responsive Video Embedder - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/advanced-responsive-video-embedder/
wp_plugin,duracelltomi-google-tag-manager,,wp-duracelltomi-google-tag-manager-fpd,WordPress Plugin Google Tag Manager - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/duracelltomi-google-tag-manager/
wp_plugin,w3-total-cache,,wp-w3-total-cache-fpd,WordPress W3 Total Cache - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/advanced-iframe/
wp_plugin,members,,wp-members-error-log-disclosure,WordPress Members / Membership & User Role Editor Plugin - Error Log Disclosure,,,,low,,https://wordpress.org/plugins/members/
wp_plugin,user-role-editor,,wp-user-role-editor-fpd,User Role Editor - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/user-role-editor/
wp_plugin,newsletter,,wp-newsletter-fpd,WordPress Plugin Newsletter - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/newsletter/
wp_plugin,bbpress,,wp-bbpress-fpd,WordPress bbPress Plugin - Full Path Disclosure,,,,info,,https://wordpress.org/plugins/bbpress/
wp_plugin,call-now-button,,wp-call-now-button-fpd,WordPress Call Now Button - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/call-now-button/
wp_plugin,ajax-search-lite,,wp-ajax-search-lite-fpd,WordPress Ajax Search Lite - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/ajax-search-lite/
wp_plugin,wordfence,,wordfence-waf-logs-disclosure,WordPress Wordfence - WAF Logs and Data Disclosure,,,,low,5.3,https://wordpress.org/support/topic/detect-suspicious-content-in-word-fence-wflogs-in-my-site/
wp_plugin,responsive-coming-soon,,wp-responsive-fpd,WordPress Coming Soon Page - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/responsive-coming-soon/
wp_plugin,astra-sites,,wp-astra-sites-fpd,WordPress Astra Sites - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/astra-sites/
wp_plugin,admin-menu-editor,,wp-admin-menu-editor-fpd,Admin Menu Editor - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/admin-menu-editor/
wp_plugin,duplicate-post,,wp-duplicate-post-fpd,Duplicate Post - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/duplicate-post/
wp_plugin,ajax-load-more-anything,,wp-ajax-load-more-anything-fpd,WordPress Load More Anything - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/ajax-load-more-anything/
wp_plugin,wpfront-scroll-top,,wp-wpfront-scroll-top-fpd,WordPress WPFront Scroll Top - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/wpfront-scroll-top/
wp_plugin,really-simple-captcha,,wp-really-simple-captcha-fpd,WordPress Plugin Really Simple CAPTCHA - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/really-simple-captcha/
wp_plugin,image-widget,,wp-image-widget-fpd,Image Widget - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/image-widget/
wp_plugin,better-wp-security,,wp-better-wp-security-fpd,WordPress Plugin iThemes Security - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/better-wp-security/
wp_theme,astra,,wp-astra-fpd,WordPress Astra - Full Path Disclosure,,,,low,,https://wordpress.org/themes/astra/
wp_plugin,simple-social-icons,,wordpress-simple-social-icons-fpd,WordPress Simple Social Icons - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/simple-social-icons/
wp_plugin,wpforms-lite,,wp-wpforms-lite-fpd,WordPress WPForms - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/wpforms-lite/
wp_plugin,worker,,wp-worker-fpd,WordPress ManageWP Worker - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/worker/
wp_plugin,google-captcha,,wp-googlecaptcha-fpd,WordPress Plugin reCaptcha by BestWebSoft (google-captcha) - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/google-captcha/
wp_plugin,mailchimp-for-wp,,wp-mailchimp-for-wp-fpd,WordPress Mailchimp for WordPress Plugin - Full Path Disclosure,,,,info,,https://wordpress.org/plugins/mailchimp-for-wp/
wp_plugin,elementor-pro,,wp-elementor-pro-fpd,WordPress Elementor Pro - Full Path Disclosure,,,,low,,https://elementor.com/pro/
wp_plugin,svg-support,,wp-svg-support-fpd,WordPress SVG Support - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/svg-support/
wp_plugin,advanced-iframe,,wp-advanced-iframe-fpd,WordPress Advanced iFrame - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/advanced-iframe/
wp_plugin,wp-smushit,,wp-smushit-fpd,WP Smushit - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/wp-smushit/
wp_plugin,accelerated-mobile-pages,,wordpress-amp-fpd,WordPress AMP - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/accelerated-mobile-pages/
wp_plugin,wordfence,,wp-wordfence-fpd,Wordfence - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/wordfence/
wp_plugin,add-to-any,,wp-add-to-any-fpd,WordPress AddToAny Share Buttons Plugin - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/add-to-any/
wp_plugin,wp-super-cache,,wp-super-cache-fpd,WordPress WP Super Cache - Full Path Disclosure,,,,low,,https://wordpress.org/plugins/super-cache/
wp_plugin,wps-hide-login,,wp-wps-hide-login-log,WordPress WPS Hide Login - Error Log Disclosure,,,,low,,https://wordpress.org/plugins/wps-hide-login/
wp_plugin,pretty-link,,wp-pretty-link-log-disclosure,WordPress Pretty Link - Error Log Disclosure,,,,low,,https://wordpress.org/plugins/pretty-link/
wp_plugin,newsletter,,wp-newsletter-log-exposure,WordPress Newsletter - Log File Exposure,,,,medium,,https://wpscan.com/vulnerability/334e02e9-fcbd-47fe-b7ab-079dd525b396/
wp_plugin,wordpress-importer,,wp-importer-log-disclosure,WordPress Importer - Error Log Disclosure,,,,low,,https://wordpress.org/plugins/wordpress-importer/
wp_plugin,easy-google-fonts,,wp-easy-google-fonts-log-disclosure,WordPress Easy Google Fonts - Error Log Disclosure,,,,low,,https://wordpress.org/plugins/easy-google-fonts/
wp_plugin,social-warfare,CVE-2019-9978,CVE-2019-9978,WordPress Social Warfare <3.5.3 - Cross-Site Scripting,< 3.5.3,3.5.3,00003.00005.00003,medium,6.1,https://github.com/mpgn/CVE-2019-9978
wp_plugin,checklist,CVE-2019-16525,CVE-2019-16525,WordPress Checklist <1.1.9 - Cross-Site Scripting,< 1.1.9,1.1.9,00001.00001.00009,medium,6.1,https://wordpress.org/plugins/checklist/#developers
wp_plugin,woocommerce-abandoned-cart,CVE-2019-25152,CVE-2019-25152,Abandoned Cart Lite for WooCommerce < 5.2.0 - Cross-Site Scripting,< 5.2.0,5.2.0,00005.00002.00000,high,7.2,https://wpscan.com/vulnerability/915420b1-f476-481e-9b11-b736a7cfdda7/
wp_plugin,w3-total-cache,CVE-2019-6715,CVE-2019-6715,W3 Total Cache 0.9.2.6-0.9.3 - Unauthenticated File Read / Directory Traversal,,,,high,7.5,https://vinhjaxt.github.io/2019/03/cve-2019-6715
wp_plugin,wp-live-chat-support,CVE-2019-14950,CVE-2019-14950,WP Live Chat Support <= 8.0.27 — Stored Cross-Site Scripting,< 8.0.27,8.0.27,00008.00000.00027,medium,6.1,https://wordpress.org/plugins/wp-live-chat-support/#developers
wp_plugin,my-calendar,CVE-2019-15713,CVE-2019-15713,WordPress My Calendar <= 3.1.9 - Cross-Site Scripting,< 3.1.9,3.1.9,00003.00001.00009,medium,6.1,https://wpscan.com/vulnerability/9267
wp_plugin,photoblocks-grid-gallery,CVE-2019-15829,CVE-2019-15829,Gallery Photoblocks < 1.1.43 - Cross-Site Scripting,< 1.1.43,1.1.43,00001.00001.00043,medium,4.8,https://wpscan.com/vulnerability/b8d1d88e-f2e5-4212-af34-c91f563f07b6/
wp_plugin,wps-hide-login,CVE-2019-15823,CVE-2019-15823,WPS Hide Login <= 1.5.2.2  - Login Page Bypass,< 1.5.2.2,1.5.2.2,00001.00005.00002.00002,high,,https://web.archive.org/web/20230601185557/https://secupress.me/blog/wps-hide-login-v1-5-2-2-multiples-vulnerabilities/
wp_theme,citybook,CVE-2019-20210,CVE-2019-20210,WordPress CTHthemes - Cross-Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/10013
wp_plugin,popup-maker,CVE-2019-17574,CVE-2019-17574,Popup-Maker < 1.8.12 - Broken Authentication,< 1.8.12,1.8.12,00001.00008.00012,critical,9.1,https://wpscan.com/vulnerability/9907
wp_theme,onetone,CVE-2019-17230,CVE-2019-17230,WordPress OneTone theme <= 3.0.6 – Unauthenticated Options Changes,< 3.0.6,3.0.6,00003.00000.00006,medium,5.3,https://blog.sucuri.net/2020/04/onetone-vulnerability-leads-to-javascript-cookie-hijacking.html
wp_plugin,motors-car-dealership-classified-listings,CVE-2019-17228,CVE-2019-17228,Motors Car Dealer & Classified Ads <= 1.4.0 - Unauthenticated settings import/export,< 1.4.0,1.4.0,00001.00004.00000,medium,6.5,https://blog.nintechnet.com/multiple-vulnerabilities-in-wordpress-motors-car-dealer-classified-ads-plugin/
wp_plugin,api-bearer-auth,CVE-2019-16332,CVE-2019-16332,WordPress API Bearer Auth <20190907 - Cross-Site Scripting,,,,medium,6.1,https://plugins.trac.wordpress.org/changeset/2152730
wp_plugin,meta-box,CVE-2019-14793,CVE-2019-14793,Meta Box <= 4.16.2 - Arbitrary File Deletion,< 4.16.2,4.16.2,00004.00016.00002,high,8.1,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/meta-box/meta-box-4162-arbitrary-file-deletion
wp_plugin,wp-graphql,CVE-2019-9879,CVE-2019-9879,WPGraphQL 0.2.3 - User Creation,,,,critical,9.8,https://github.com/wp-graphql/wp-graphql/releases/tag/v0.3.0
wp_plugin,nd-booking,CVE-2019-15774,CVE-2019-15774,ND Booking < 2.5 - Unauthenticated Options Change,< 2.5,2.5,00002.00005,medium,6.1,https://wpscan.com/vulnerability/fb211b8b-5c32-40df-b197-bb51fc672b4b/
wp_plugin,hmapsprem,CVE-2019-19134,CVE-2019-19134,WordPress Hero Maps Premium <=2.2.1 - Cross-Site Scripting,< 2.2.1,2.2.1,00002.00002.00001,medium,6.1,https://wpscan.com/vulnerability/d179f7fe-e3e7-44b3-9bf8-aab2e90dbe01
wp_plugin,yellow-pencil-visual-theme-customizer,CVE-2019-11886,CVE-2019-11886,Yellow Pencil Visual Theme Customizer < 7.2.1 - Privilege Escalation,< 7.2.1,7.2.1,00007.00002.00001,high,8.8,https://www.wordfence.com/blog/2019/04/zero-day-vulnerability-in-yellow-pencil-visual-theme-customizer-exploited-in-the-wild/
wp_theme,onetone,CVE-2019-17231,CVE-2019-17231,WordPress OneTone theme <= 3.0.6 – Unauthenticated Stored XSS,< 3.0.6,3.0.6,00003.00000.00006,medium,6.1,https://blog.sucuri.net/2020/04/onetone-vulnerability-leads-to-javascript-cookie-hijacking.html
wp_plugin,userpro,CVE-2019-14470,CVE-2019-14470,WordPress UserPro 4.9.32 - Cross-Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/9815
wp_plugin,adaptive-images,CVE-2019-14205,CVE-2019-14205,WordPress Nevma Adaptive Images <0.6.67 - Local File Inclusion,< 0.6.67,0.6.67,00000.00006.00067,high,7.5,https://github.com/security-kma/EXPLOITING-CVE-2019-14205
wp_plugin,wp-google-maps,CVE-2019-9912,CVE-2019-9912,WP Google Maps < 7.10.43 - Cross-Site Scripting,< 7.10.43,7.10.43,00007.00010.00043,medium,6.1,https://lists.openwall.net/full-disclosure/2019/02/05/13
wp_plugin,ultimate-faqs,CVE-2019-17232,CVE-2019-17232,WordPress Ultimate FAQs <= 1.8.24 – Unauthenticated Options Import and Export,< 1.8.24,1.8.24,00001.00008.00024,high,7.5,https://blog.nintechnet.com/unauthenticated-options-import-vulnerability-in-wordpress-ultimate-faq-plugin/
wp_plugin,insert-php,CVE-2019-15858,CVE-2019-15858,WordPress Woody Ad Snippets <2.2.5 - Cross-Site Scripting/Remote Code Execution,< 2.2.5,2.2.5,00002.00002.00005,high,8.8,https://github.com/GeneralEG/CVE-2019-15858
wp_plugin,total-donations,CVE-2019-6703,CVE-2019-6703,Total Donations Plugin for WordPress < 2.0.6 - Arbitrary Options Update,< 2.0.6,2.0.6,00002.00000.00006,critical,9.8,https://wpscan.com/vulnerability/6e6342b0-82ca-4f5f-8b59-92ec3bdf1d02/
wp_plugin,gracemedia-media-player,CVE-2019-9618,CVE-2019-9618,WordPress GraceMedia Media Player 1.0 - Local File Inclusion,,,,critical,9.8,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-9618
wp_plugin,ultimate-faqs,CVE-2019-17233,CVE-2019-17233,WordPress Ultimate FAQs <= 1.8.24 – Unauthenticated HTML Content Injection,< 1.8.24,1.8.24,00001.00008.00024,medium,6.1,https://blog.nintechnet.com/unauthenticated-options-import-vulnerability-in-wordpress-ultimate-faq-plugin/
wp_plugin,easy-wp-smtp,CVE-2019-25141,CVE-2019-25141,Easy WP SMTP <= 1.3.9 - Missing Authorization to Arbitrary Options Update,< 1.3.9,1.3.9,00001.00003.00009,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/84b75f7d-7258-46f6-aee6-b96d70bee264?source=cve
wp_plugin,visualizer,CVE-2019-16932,CVE-2019-16932,Visualizer <3.3.1 - Blind Server-Side Request Forgery,< 3.3.1,3.3.1,00003.00003.00001,critical,10.0,https://wpscan.com/vulnerability/9892
wp_plugin,advanced-access-manager,CVE-2019-25213,CVE-2019-25213,WordPress Advanced Access Manager - Path Traversal,,,,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/55e0f0df-7be2-4e18-988c-2cc558768eff?source=cve
wp_plugin,wp-graphql,CVE-2019-9881,CVE-2019-9881,WPEngine WPGraphQL 0.2.3 - Unauthenticated Comment Posting,,,,medium,5.3,https://nvd.nist.gov/vuln/detail/CVE-2019-9881
wp_plugin,download-manager,CVE-2019-15889,CVE-2019-15889,WordPress Download Manager <2.9.94 - Cross-Site Scripting,< 2.9.94,2.9.94,00002.00009.00094,medium,6.1,https://www.cybersecurity-help.cz/vdb/SB2019041819
wp_plugin,wp-graphql,CVE-2019-9880,CVE-2019-9880,WPEngine WPGraphQL 0.2.3 - Unauthenticated User Information Disclosure,,,,critical,9.1,http://packetstormsecurity.com/files/153025/WordPress-WPGraphQL-0.2.3-Authentication-Bypass-Information-Disclosure.html
wp_plugin,post-timeline,CVE-2023-4284,CVE-2023-4284,WordPress Post Timeline Plugin < 2.2.6 - Cross-Site Scripting,< 2.2.6,2.2.6,00002.00002.00006,high,7.1,https://wpscan.com/vulnerability/1c126869-0afa-456f-94cc-10334964e5f9
wp_plugin,essential-addons-for-elementor-lite,CVE-2023-32243,CVE-2023-32243,WordPress Elementor Lite 5.7.1 - Arbitrary Password Reset,,,,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2023-32243
